flat,station_name,station_dist,num_station_2km,station_name_2027_onwards,station_dist_2027_onwards,num_station_2km_2027_onwards,num_of_new_stations_added_here
616 BEDOK RESERVOIR RD,Bedok Reservoir,0.795864611990482,5,Bedok Reservoir,0.795864611990482,5,0
55 CHAI CHEE DR,Bedok North,0.877973078847583,4,Bedok,1.0225426419843957,5,1
536 BEDOK NTH ST 3,Bedok Reservoir,0.4328557254706331,4,Bedok Reservoir,0.4328557254706331,4,0
57 NEW UPP CHANGI RD,Tanah Merah,0.7750151375440832,4,Tanah Merah,0.7750151375440832,7,3
104 BEDOK NTH AVE 4,Tanah Merah,1.1375606830165028,6,Bedok North,0.9216171475856816,7,1
92 BEDOK NTH AVE 4,Tanah Merah,0.6247198107332209,5,Tanah Merah,0.6247198107332209,6,1
701 BEDOK RESERVOIR RD,Bedok Reservoir,0.2269914463451707,4,Bedok Reservoir,0.2269914463451707,4,0
103 BEDOK RESERVOIR RD,Kaki Bukit,1.0409612428372146,6,Kaki Bukit,1.0409612428372146,5,0
218 BEDOK NTH ST 1,Bedok,0.7257581926825307,4,Bedok North,0.3194086685572555,6,2
402 BEDOK NTH AVE 3,Bedok North,0.877165107239329,5,Bedok North,0.478971573664419,6,1
102 BEDOK NTH AVE 4,Tanah Merah,1.0775789651820395,6,Bedok North,1.036290068625827,7,1
116 BEDOK NTH RD,Tanah Merah,0.9108289992983234,5,Bedok North,0.899198232667745,6,1
425 BEDOK NTH RD,Bedok North,0.3965910937566035,4,Bedok North,0.3103007424746169,5,1
208 NEW UPP CHANGI RD,Bedok,0.3776657054098218,4,Bedok North,0.1729769459299844,6,2
554 BEDOK NTH ST 3,Bedok North,0.6895662699954437,4,Bedok North,0.6671685070435857,5,1
419 BEDOK NTH ST 1,Bedok North,0.1461341615964488,4,Bedok,0.2762589041866796,5,1
412 BEDOK NTH AVE 2,Bedok North,0.5579674870564465,5,Bedok North,0.226258864252879,6,1
111 BEDOK RESERVOIR RD,Kaki Bukit,1.0429793168167445,6,Kaki Bukit,1.0429793168167445,5,0
36 BEDOK STH AVE 2,Bedok,1.2149509740372015,3,Bedok South,0.816697793119896,5,2
23 BEDOK STH AVE 1,Bedok,0.5678223820499777,4,Bedok North,0.4846472388835811,6,2
42 CHAI CHEE ST,Bedok North,0.2016734104572449,4,Bedok,0.4505989739845842,5,1
103 BEDOK NTH AVE 4,Tanah Merah,1.0489582878298438,6,Bedok North,1.0103868572552446,7,1
151 BEDOK RESERVOIR RD,Bedok Reservoir,1.0030319568462402,4,Bedok Reservoir,1.0030319568462402,3,0
56 CHAI CHEE DR,Bedok North,0.7607816971036598,4,Bedok,0.895968107191829,5,1
80 BEDOK NTH RD,Tanah Merah,0.6248018875363166,5,Tanah Merah,0.6248018875363166,7,2
602 BEDOK RESERVOIR RD,Kembangan,1.0784083641495217,7,Kembangan,1.0784083641495217,6,0
140 BEDOK RESERVOIR RD,Bedok Reservoir,0.8112964089870769,5,Bedok Reservoir,0.8112964089870769,4,0
35 CHAI CHEE AVE,Bedok North,0.2080034638166041,4,Bedok,0.2110915307227825,5,1
108 BEDOK RESERVOIR RD,Kaki Bukit,0.951422653158988,6,Kaki Bukit,0.951422653158988,5,0
5 BEDOK STH AVE 2,Bedok,0.7666898671870527,3,Bedok South,0.6479186090905397,5,2
135 BEDOK RESERVOIR RD,Bedok Reservoir,0.9599063045439764,6,Bedok Reservoir,0.9599063045439764,5,0
132 BEDOK RESERVOIR RD,Bedok Reservoir,1.047531673139411,5,Bedok Reservoir,1.047531673139411,4,0
613 BEDOK RESERVOIR RD,Bedok Reservoir,0.6312395804407636,5,Bedok Reservoir,0.6312395804407636,5,0
532 BEDOK NTH ST 3,Bedok Reservoir,0.5933733399110249,4,Bedok Reservoir,0.5933733399110249,4,0
61 CHAI CHEE RD,Bedok North,0.7031721629311682,5,Bedok,0.7999883278597719,6,1
619 BEDOK RESERVOIR RD,Bedok Reservoir,0.4512874757694888,5,Bedok Reservoir,0.4512874757694888,5,0
201 BEDOK NTH ST 1,Bedok North,0.1561575707135684,4,Bedok,0.1802759092892581,5,1
43 CHAI CHEE ST,Bedok North,0.2444458556386433,4,Bedok,0.4940934443513753,5,1
508 BEDOK NTH AVE 3,Bedok North,0.9846002846243064,5,Bedok North,0.7030984837034251,6,1
43 BEDOK STH RD,Tanah Merah,1.0196753766227733,3,Bayshore,0.9342992332405328,6,3
170 BEDOK STH RD,Tanah Merah,0.9771398048965562,2,Bayshore,0.9407001996136524,6,4
704 BEDOK RESERVOIR RD,Bedok Reservoir,0.0356771224024113,3,Bedok Reservoir,0.0356771224024113,3,0
171 BEDOK STH RD,Tanah Merah,0.960718537741258,3,Bayshore,0.9271483776060528,7,4
35 BEDOK STH AVE 2,Tanah Merah,1.0671040953265791,3,Bedok South,0.9772488258900948,6,3
82 BEDOK NTH RD,Tanah Merah,0.6361989273796909,5,Tanah Merah,0.6361989273796909,7,2
428 BEDOK NTH RD,Bedok North,0.3438057407052732,3,Bedok North,0.4412051068998349,4,1
104 BEDOK RESERVOIR RD,Kaki Bukit,1.0595669067009723,6,Kaki Bukit,1.0595669067009723,5,0
120 BEDOK RESERVOIR RD,Kaki Bukit,0.9709826993201416,6,Kaki Bukit,0.9709826993201416,5,0
611 BEDOK RESERVOIR RD,Bedok Reservoir,0.8416984939433574,6,Bedok Reservoir,0.8416984939433574,6,0
545 BEDOK NTH ST 3,Bedok North,0.4978327197758175,4,Bedok,0.7450399567897257,5,1
101 BEDOK RESERVOIR RD,Kembangan,1.0105146756812369,6,Kembangan,1.0105146756812369,5,0
612 BEDOK RESERVOIR RD,Bedok Reservoir,0.7307350629856445,5,Bedok Reservoir,0.7307350629856445,5,0
404 BEDOK NTH AVE 3,Bedok North,0.8433653262287149,5,Bedok North,0.41049718971237,6,1
601 BEDOK RESERVOIR RD,Kembangan,1.1573648145119055,7,Kembangan,1.1573648145119055,6,0
763 BEDOK RESERVOIR VIEW,Tampines West,1.1186587353447452,6,Bedok North,1.0686956530482297,6,0
647 JLN TENAGA,Kaki Bukit,0.5182832501173181,6,Kaki Bukit,0.5182832501173181,6,0
766 BEDOK RESERVOIR VIEW,Tampines West,1.0794341200500064,6,Tampines West,1.0794341200500064,6,0
772 BEDOK RESERVOIR VIEW,Tampines West,1.002817904748851,6,Tampines West,1.002817904748851,6,0
660 JLN TENAGA,Kaki Bukit,0.5306086624045988,6,Kaki Bukit,0.5306086624045988,6,0
137 BEDOK NTH AVE 3,Bedok,0.9732984319665612,6,Bedok North,0.5418740447963898,8,2
671 JLN DAMAI,Kaki Bukit,0.8008350213755302,5,Kaki Bukit,0.8008350213755302,5,0
114 BEDOK RESERVOIR RD,Kaki Bukit,0.9785473077875516,6,Kaki Bukit,0.9785473077875516,5,0
715 BEDOK RESERVOIR RD,Bedok Reservoir,0.3147583721618163,4,Bedok Reservoir,0.3147583721618163,4,0
53 CHAI CHEE ST,Bedok North,0.7993602371625745,4,Bedok Reservoir,0.8785372310597982,5,1
183 BEDOK NTH RD,Tanah Merah,0.5874411882371776,4,Tanah Merah,0.5874411882371776,7,3
111 LENGKONG TIGA,Kembangan,0.5026794646584005,8,Kembangan,0.5026794646584005,7,0
145 BEDOK RESERVOIR RD,Bedok Reservoir,0.9618005564402894,4,Bedok Reservoir,0.9618005564402894,3,0
717 BEDOK RESERVOIR RD,Bedok Reservoir,0.5631969006247335,4,Bedok Reservoir,0.5631969006247335,4,0
666 JLN DAMAI,Kaki Bukit,0.6899904468757657,5,Kaki Bukit,0.6899904468757657,5,0
116 LENGKONG TIGA,Kembangan,0.3529658765483159,8,Kembangan,0.3529658765483159,8,0
629 BEDOK RESERVOIR RD,Bedok Reservoir,0.6763169432115136,5,Bedok Reservoir,0.6763169432115136,5,0
96 BEDOK NTH AVE 4,Tanah Merah,0.7635758033212824,5,Tanah Merah,0.7635758033212824,5,0
99 BEDOK NTH AVE 4,Tanah Merah,0.8844341135796463,5,Tanah Merah,0.8844341135796463,5,0
505 BEDOK NTH AVE 3,Bedok North,0.9261152342855452,5,Bedok North,0.574013965745183,6,1
102 LENGKONG TIGA,Kembangan,0.6832709118124038,8,Kembangan,0.6832709118124038,7,0
72 BEDOK STH AVE 3,Tanah Merah,1.0523226923617646,3,Bayshore,0.8151887738394656,6,3
719 BEDOK RESERVOIR RD,Bedok Reservoir,0.4797073843123249,4,Bedok Reservoir,0.4797073843123249,4,0
220B BEDOK CTRL,Bedok,0.7258047827293346,4,Bedok North,0.4311786033097414,6,2
110 LENGKONG TIGA,Kembangan,0.5021643090561952,8,Kembangan,0.5021643090561952,7,0
160 BEDOK STH AVE 3,Tanah Merah,1.143206108448937,1,Bayshore,0.7512275609476601,5,4
103 LENGKONG TIGA,Kembangan,0.7144454947438977,8,Kembangan,0.7144454947438977,7,0
10E BEDOK STH AVE 2,Bedok,1.0656726766701232,3,Bedok South,0.7128030514003462,5,2
115 BEDOK NTH RD,Tanah Merah,1.0509785414169663,6,Bedok North,0.8089524226720083,7,1
403 SIN MING AVE,Bishan,0.3931919109608947,5,Bright Hill,0.2328852369800516,6,1
150A BISHAN ST 11,Marymount,0.4798912185099195,6,Marymount,0.4798912185099195,6,0
115 BISHAN ST 12,Marymount,1.241143936270975,5,Marymount,1.241143936270975,6,1
116 BISHAN ST 12,Marymount,1.1859943370665185,4,Marymount,1.1859943370665185,5,1
111 BISHAN ST 12,Marymount,1.2411684468182211,5,Marymount,1.2411684468182211,5,0
153 BISHAN ST 13,Marymount,0.6632396796683112,6,Marymount,0.6632396796683112,6,0
455 SIN MING AVE,Bright Hill,0.2497364636782803,4,Bright Hill,0.6433799867018034,4,0
445 SIN MING AVE,Bright Hill,0.1540193764774771,4,Bright Hill,0.5483810577354388,4,0
239 BISHAN ST 22,Ang Mo Kio,1.049359205075271,4,Teck Ghee,0.8923425578990919,5,1
233 BISHAN ST 22,Ang Mo Kio,1.2344525606196377,4,Teck Ghee,0.9822446206847828,5,1
171 BISHAN ST 13,Marymount,0.7956589213929067,5,Marymount,0.7956589213929067,5,0
285 BISHAN ST 22,Bishan,1.0940526556882602,4,Bright Hill,0.992999317132484,5,1
140 BISHAN ST 12,Marymount,0.655316709506491,5,Marymount,0.655316709506491,5,0
267 BISHAN ST 24,Bishan,1.1045740802460189,4,Bright Hill,0.9445486298006714,5,1
224 BISHAN ST 23,Ang Mo Kio,1.184670268381718,5,Teck Ghee,0.8191169452944587,6,1
223 BISHAN ST 23,Ang Mo Kio,1.2453091018717255,5,Teck Ghee,0.84508045452402,6,1
236 BISHAN ST 22,Ang Mo Kio,1.1761516168788666,5,Teck Ghee,0.8503752985819288,6,1
157 BISHAN ST 13,Marymount,0.6239259468705828,6,Marymount,0.6239259468705828,6,0
290 BISHAN ST 24,Bright Hill,1.3773034740682415,4,Bright Hill,1.2285516547507895,5,1
237 BISHAN ST 22,Ang Mo Kio,1.1302493909467946,5,Teck Ghee,0.802880521144839,6,1
304 SHUNFU RD,Bright Hill,1.0218617871228697,3,Bright Hill,1.333687237853406,3,0
254 BISHAN ST 22,Bishan,0.827686238452571,5,Bishan,0.827686238452571,6,1
313 SHUNFU RD,Bright Hill,0.8509555529151438,3,Bright Hill,1.1706208872160946,3,0
113 BISHAN ST 12,Marymount,1.1867508184794529,5,Marymount,1.1867508184794529,5,0
141 BISHAN ST 12,Marymount,0.6645589684131344,5,Marymount,0.6645589684131344,5,0
289 BISHAN ST 24,Bishan,1.344722271134206,4,Teck Ghee,1.1933635756835068,5,1
144 BISHAN ST 12,Marymount,0.7377967911976177,5,Marymount,0.7377967911976177,5,0
155 BISHAN ST 13,Marymount,0.6539206597394743,6,Marymount,0.6539206597394743,6,0
156 BISHAN ST 13,Marymount,0.5439066873743934,6,Marymount,0.5439066873743934,6,0
142 BISHAN ST 12,Marymount,0.6902211165538833,5,Marymount,0.6902211165538833,5,0
245 BISHAN ST 22,Bishan,1.0066453357940046,4,Bright Hill,0.9609663171208828,5,1
103 BISHAN ST 12,Marymount,1.1236365131574664,5,Marymount,1.1236365131574664,5,0
263 BISHAN ST 22,Bishan,0.9856628768467852,4,Bright Hill,0.8599988164194639,5,1
124 BISHAN ST 12,Marymount,0.9280926422812096,4,Marymount,0.9280926422812096,4,0
102 BISHAN ST 12,Marymount,1.1356109919999209,5,Marymount,1.1356109919999209,5,0
179 BISHAN ST 13,Marymount,1.0745946902444496,4,Marymount,1.0745946902444496,5,1
291 BISHAN ST 24,Bright Hill,1.409324973731068,5,Teck Ghee,1.249630519982288,6,1
257 BISHAN ST 22,Bishan,0.9680826847750976,4,Bright Hill,0.8834508913634995,5,1
244 BISHAN ST 22,Bishan,1.0414298727791236,4,Teck Ghee,0.9299699512161732,5,1
301 SHUNFU RD,Bright Hill,1.115639783353724,3,Caldecott,1.4249119827342251,3,0
212 BISHAN ST 23,Ang Mo Kio,1.4839501911805102,4,Teck Ghee,1.07320344369527,5,1
137 BISHAN ST 12,Marymount,0.7347716103104541,4,Marymount,0.7347716103104541,4,0
507 BT BATOK ST 52,Hillview,0.963352426522822,2,Bukit Batok West,0.956684950085471,4,2
413 BT BATOK WEST AVE 4,Keat Hong,1.2838665295955287,5,Bukit Batok West,0.660562202777813,7,2
422 BT BATOK WEST AVE 2,Keat Hong,1.4020810473956165,4,Bukit Batok West,0.5308462215420042,6,2
374 BT BATOK ST 31,Hillview,1.1679138313162354,3,Bukit Batok West,0.3872960913227258,5,2
416 BT BATOK WEST AVE 4,Keat Hong,1.297274661355626,4,Bukit Batok West,0.635761867740952,6,2
501 BT BATOK ST 52,Hillview,0.9233736776599166,2,Hillview,0.9233736776599166,4,2
342 BT BATOK ST 34,Keat Hong,1.4714716990462513,5,Bukit Batok West,0.5665547505588403,7,2
272 BT BATOK EAST AVE 4,Hillview,0.98129404048469,2,Hillview,0.98129404048469,4,2
367 BT BATOK ST 31,Hillview,1.3265791328503829,4,Bukit Batok West,0.4023113273310296,6,2
347 BT BATOK ST 34,Hillview,1.249422782407561,5,Bukit Batok West,0.6736016383073506,7,2
312 BT BATOK ST 32,Bukit Batok,1.5340607549269116,4,Bukit Batok West,0.2487084254805051,6,2
175 BT BATOK WEST AVE 8,Bukit Batok,0.6087696893723951,5,Bukit Batok,0.6087696893723951,9,4
421 BT BATOK WEST AVE 2,Keat Hong,1.3462310428029098,4,Bukit Batok West,0.5990994231124998,6,2
245 BT BATOK EAST AVE 5,Hillview,0.9258314438689378,2,Hillview,0.9258314438689378,4,2
504 BT BATOK ST 52,Hillview,0.8905170466391017,2,Hillview,0.8905170466391017,4,2
239 BT BATOK EAST AVE 5,Bukit Batok,1.010782868875433,2,Bukit Batok,1.010782868875433,4,2
533 BT BATOK ST 51,Bukit Batok,1.1335451256284714,3,Bukit Batok West,0.3415700838393439,5,2
148 BT BATOK WEST AVE 6,Bukit Batok,0.5070325331733588,4,Bukit Batok,0.5070325331733588,8,4
250 BT BATOK EAST AVE 5,Hillview,0.8064608524159312,2,Hillview,0.8064608524159312,4,2
241 BT BATOK EAST AVE 5,Bukit Batok,0.9938308597531006,2,Bukit Batok,0.9938308597531006,4,2
177 BT BATOK WEST AVE 8,Bukit Batok,0.6150592640781659,5,Bukit Batok,0.6150592640781659,9,4
258 BT BATOK EAST AVE 4,Hillview,0.6908380203227567,3,Hillview,0.6908380203227567,5,2
345 BT BATOK ST 34,Bukit Gombak,1.2763935790130576,5,Bukit Batok West,0.7007186172847008,7,2
263 BT BATOK EAST AVE 4,Hillview,0.7853091956851915,2,Hillview,0.7853091956851915,4,2
217 BT BATOK ST 21,Bukit Batok,0.8582478690752045,2,Bukit Batok,0.8582478690752045,4,2
340 BT BATOK ST 34,Bukit Gombak,1.383325492987653,5,Bukit Batok West,0.6597336781983066,7,2
235 BT BATOK EAST AVE 5,Bukit Batok,1.0652645871734367,2,Bukit Batok,1.0652645871734367,4,2
139 BT BATOK WEST AVE 6,Bukit Batok,0.6481571817503731,4,Bukit Batok,0.6481571817503731,7,3
534 BT BATOK ST 51,Bukit Batok,1.1567309742392542,3,Bukit Batok West,0.398106840264027,5,2
230 BT BATOK EAST AVE 3,Bukit Batok,0.9041243720980354,2,Bukit Batok,0.9041243720980354,4,2
219 BT BATOK ST 21,Bukit Batok,0.8946257039765144,2,Bukit Batok,0.8946257039765144,4,2
212 BT BATOK ST 21,Bukit Batok,0.5898247338719305,4,Bukit Batok,0.5898247338719305,6,2
343 BT BATOK ST 34,Hillview,1.4585139126602082,5,Bukit Batok West,0.5668030625205979,7,2
540 BT BATOK ST 52,Bukit Batok,1.0423857779967078,3,Bukit Batok West,0.5734184319995114,6,3
537 BT BATOK ST 52,Bukit Batok,1.0934103720088857,3,Bukit Batok West,0.4883577290970669,6,3
213 BT BATOK ST 21,Bukit Batok,0.6127910429425288,4,Bukit Batok,0.6127910429425288,6,2
513 BT BATOK ST 52,Hillview,1.0396129013886306,3,Bukit Batok West,0.6870865168100138,6,3
348 BT BATOK ST 34,Hillview,1.3001594901283693,5,Bukit Batok West,0.6219541638529434,7,2
310 BT BATOK ST 32,Hillview,1.4017614961187206,4,Bukit Batok West,0.2819246504265674,6,2
331 BT BATOK ST 33,Keat Hong,1.323968507672146,6,Bukit Batok West,0.6627041174256911,8,2
408 BT BATOK WEST AVE 4,Keat Hong,1.0986410394172188,4,Bukit Batok West,0.8345064625428698,6,2
370 BT BATOK ST 31,Hillview,1.296088325939932,4,Bukit Batok West,0.3900941341375556,6,2
329 BT BATOK ST 33,Keat Hong,1.362736966699497,5,Bukit Batok West,0.6079275164287453,7,2
337 BT BATOK ST 34,Bukit Gombak,1.3799313849736383,5,Bukit Batok West,0.6889003068056053,7,2
369 BT BATOK ST 31,Hillview,1.1696158389229203,4,Bukit Batok West,0.4993417019872607,6,2
182 BT BATOK WEST AVE 8,Bukit Batok,0.3626056513217239,5,Bukit Batok,0.3626056513217239,9,4
308 BT BATOK ST 31,Bukit Batok,1.3917970085736902,4,Bukit Batok West,0.1376785154289189,6,2
234 BT BATOK EAST AVE 5,Bukit Batok,0.994538547336424,2,Bukit Batok,0.994538547336424,4,2
368 BT BATOK ST 31,Hillview,1.2132863432056218,4,Bukit Batok West,0.4935727321599941,6,2
242 BT BATOK EAST AVE 5,Hillview,0.8713232745476246,2,Hillview,0.8713232745476246,4,2
165 BT BATOK WEST AVE 8,Bukit Batok,0.5890066706533218,5,Bukit Batok,0.5890066706533218,9,4
288D BT BATOK ST 25,Hillview,1.2648094269781072,3,Toh Guan,1.1983794120250946,5,2
260 BT BATOK EAST AVE 4,Hillview,0.7224667929050471,2,Hillview,0.7224667929050471,4,2
316 BT BATOK ST 32,Keat Hong,1.605708071667937,4,Bukit Batok West,0.3293770886813829,6,2
350 BT BATOK ST 34,Hillview,1.4210977084147365,4,Bukit Batok West,0.4702768881734442,6,2
341 BT BATOK ST 34,Bukit Gombak,1.438865013119348,5,Bukit Batok West,0.6094185737272336,7,2
244 BT BATOK EAST AVE 5,Hillview,0.9764165509172156,2,Hillview,0.9764165509172156,4,2
363 BT BATOK ST 31,Hillview,1.3747223663292034,4,Bukit Batok West,0.4457357688094475,6,2
227 BT BATOK CTRL,Bukit Batok,0.7665248651975758,2,Bukit Batok,0.7665248651975758,4,2
233 BT BATOK EAST AVE 5,Bukit Batok,0.951408914032308,2,Bukit Batok,0.951408914032308,4,2
539 BT BATOK ST 52,Bukit Batok,1.0581984510355058,3,Bukit Batok West,0.5120141177505456,6,3
169 BT BATOK WEST AVE 8,Bukit Batok,0.6865674389386996,5,Bukit Batok,0.6865674389386996,9,4
247 BT BATOK EAST AVE 5,Hillview,0.9178227823442384,2,Hillview,0.9178227823442384,4,2
289F BT BATOK ST 25,Bukit Batok,1.3437385213155408,3,Toh Guan,1.0850112373151792,5,2
514 BT BATOK ST 52,Hillview,0.9971331324267751,3,Bukit Batok West,0.6874400565987956,5,2
257 BT BATOK EAST AVE 4,Hillview,0.7430693889057914,2,Hillview,0.7430693889057914,4,2
193 BT BATOK WEST AVE 6,Bukit Batok,0.2922579929461683,5,Bukit Batok,0.2922579929461683,9,4
325 BT BATOK ST 33,Keat Hong,1.416572007422188,4,Bukit Batok West,0.5499512254072246,6,2
290F BT BATOK ST 24,Bukit Batok,1.2164823408727232,3,Toh Guan,0.8927084338348682,5,2
301 BT BATOK ST 31,Bukit Batok,1.2063620513095783,3,Bukit Batok West,0.1931106231302514,5,2
395 BT BATOK WEST AVE 5,Bukit Gombak,0.9584546665169136,6,Bukit Gombak,0.9584546665169136,7,1
426 BT BATOK WEST AVE 2,Keat Hong,1.4362740862009094,4,Bukit Batok West,0.5198544654628663,6,2
392 BT BATOK WEST AVE 5,Bukit Gombak,0.8709436771478686,8,Bukit Gombak,0.8709436771478686,9,1
386 BT BATOK WEST AVE 5,Bukit Gombak,1.0509030582169816,5,Bukit Batok West,0.9124771949003097,6,1
201 BT BATOK ST 21,Bukit Batok,0.0966189223490196,5,Bukit Batok,0.0966189223490196,9,4
171 BT BATOK WEST AVE 8,Jurong East,0.6360681762710189,5,Jurong East,0.6360681762710189,9,4
291A BT BATOK ST 24,Bukit Batok,1.0347102427846857,2,Toh Guan,0.8005635986185667,4,2
357 BT BATOK ST 31,Hillview,1.2519731014806386,5,Bukit Batok West,0.5990712490947223,7,2
394 BT BATOK WEST AVE 5,Bukit Gombak,0.912488461479108,8,Bukit Gombak,0.912488461479108,9,1
620 BT BATOK CTRL,Bukit Batok,0.4356751731535146,5,Bukit Batok,0.4356751731535146,8,3
117 BT BATOK WEST AVE 6,Bukit Batok,0.4377013366769748,5,Bukit Batok,0.4377013366769748,8,3
388 BT BATOK WEST AVE 5,Bukit Gombak,1.0368666370836943,6,Bukit Batok West,0.9662168297898244,7,1
542 BT BATOK ST 52,Bukit Batok,0.9864892763306492,3,Bukit Batok West,0.5946888337652713,6,3
383 BT BATOK WEST AVE 5,Hillview,1.152298739599088,5,Bukit Batok West,0.7564787036229069,6,1
110 BT BATOK WEST AVE 6,Bukit Batok,0.2197674691881502,4,Bukit Batok,0.2197674691881502,8,4
120 BT BATOK CTRL,Bukit Batok,0.5633807777707781,5,Bukit Batok,0.5633807777707781,8,3
623 BT BATOK CTRL,Bukit Batok,0.5926864023909956,4,Bukit Batok,0.5926864023909956,7,3
288A BT BATOK ST 25,Hillview,1.329235565574389,3,Toh Guan,1.233944960825519,4,1
299 BT BATOK ST 22,Bukit Batok,0.1948223227245239,4,Bukit Batok,0.1948223227245239,8,4
289C BT BATOK ST 25,Bukit Batok,1.4591805294854374,3,Toh Guan,1.0785626646200075,4,1
628 BT BATOK CTRL,Bukit Batok,0.6787083366200835,3,Bukit Batok,0.6787083366200835,6,3
76 TELOK BLANGAH DR,Telok Blangah,0.2397560685474077,4,Telok Blangah,0.2397560685474077,4,0
37 JLN RUMAH TINGGI,Queenstown,0.8754807590333633,4,Queenstown,0.8754807590333633,4,0
16 TAMAN HO SWEE,Havelock,0.1469405251992649,10,Havelock,0.1469405251992649,10,0
22 TELOK BLANGAH CRES,Redhill,1.2003248365542665,6,Redhill,1.2003248365542665,6,0
33 TELOK BLANGAH WAY,HarbourFront,1.1692209704862042,5,HarbourFront,1.1692209704862042,5,0
12 TELOK BLANGAH CRES,Redhill,1.1272499359063588,6,Redhill,1.1272499359063588,6,0
43 TELOK BLANGAH RISE,HarbourFront,0.7830971909284044,3,HarbourFront,0.7830971909284044,3,0
107 JLN BT MERAH,Redhill,1.0941266983651,6,Redhill,1.0941266983651,6,0
44 TELOK BLANGAH DR,Telok Blangah,0.6007695721425841,4,Telok Blangah,0.6007695721425841,4,0
142 JLN BT MERAH,Tiong Bahru,1.0962730740980473,7,Tiong Bahru,1.0962730740980473,7,0
18 TELOK BLANGAH CRES,Redhill,1.1405620942019672,6,Redhill,1.1405620942019672,6,0
2 JLN BT MERAH,Redhill,1.1594333974218096,5,Redhill,1.1594333974218096,5,0
101 BT PURMEI RD,HarbourFront,1.0261512938414612,4,HarbourFront,1.0261512938414612,4,0
6 TELOK BLANGAH CRES,Redhill,1.0127907352611394,6,Redhill,1.0127907352611394,6,0
42 TELOK BLANGAH RISE,HarbourFront,0.8150129984942641,4,HarbourFront,0.8150129984942641,4,0
64 TELOK BLANGAH DR,Telok Blangah,0.4289445136936743,4,Telok Blangah,0.4289445136936743,4,0
75 TELOK BLANGAH DR,Telok Blangah,0.2198479851406981,4,Telok Blangah,0.2198479851406981,4,0
105 HENDERSON CRES,Redhill,0.553194331724356,8,Redhill,0.553194331724356,8,0
63 TELOK BLANGAH HTS,Telok Blangah,0.4690998693590618,4,Telok Blangah,0.4690998693590618,4,0
61 TELOK BLANGAH HTS,Telok Blangah,0.5888218607538449,4,Telok Blangah,0.5888218607538449,4,0
132 JLN BT MERAH,Tiong Bahru,0.9323800010547012,8,Tiong Bahru,0.9323800010547012,8,0
146 JLN BT MERAH,Tiong Bahru,0.8587766939339276,10,Tiong Bahru,0.8587766939339276,10,0
101 HENDERSON CRES,Redhill,0.5274882807879075,7,Redhill,0.5274882807879075,7,0
21 TELOK BLANGAH CRES,Redhill,1.2176296088379437,5,Redhill,1.2176296088379437,5,0
22 HAVELOCK RD,Havelock,0.4088647911110493,8,Havelock,0.4088647911110493,8,0
2 EVERTON PK,Chinatown,0.6912044890076547,11,Chinatown,0.6912044890076547,11,0
128 BT MERAH VIEW,Redhill,0.7597496871597723,5,Redhill,0.7597496871597723,5,0
26A JLN MEMBINA,Tiong Bahru,0.910936342404737,6,Tiong Bahru,0.910936342404737,6,0
23 TELOK BLANGAH CRES,Redhill,1.272890895158451,5,Redhill,1.272890895158451,5,0
52 LENGKOK BAHRU,Redhill,0.5671730870779224,3,Redhill,0.5671730870779224,3,0
40 TELOK BLANGAH RISE,HarbourFront,0.9589741471250384,4,HarbourFront,0.9589741471250384,4,0
24 TELOK BLANGAH CRES,HarbourFront,1.2657813301203211,5,HarbourFront,1.2657813301203211,5,0
102 HENDERSON CRES,Redhill,0.4964824571911088,7,Redhill,0.4964824571911088,7,0
56 TELOK BLANGAH HTS,Telok Blangah,0.6414046968565351,4,Telok Blangah,0.6414046968565351,4,0
26D JLN MEMBINA,Redhill,0.9591528749319876,5,Redhill,0.9591528749319876,5,0
13 CANTONMENT CL,Maxwell,0.7090283449952557,10,Maxwell,0.7090283449952557,10,0
51 TELOK BLANGAH DR,Telok Blangah,0.383220755244932,4,Telok Blangah,0.383220755244932,4,0
77 TELOK BLANGAH DR,Telok Blangah,0.2683693988963802,4,Telok Blangah,0.2683693988963802,4,0
44 MOH GUAN TER,Tiong Bahru,0.3362134711743469,9,Tiong Bahru,0.3362134711743469,9,0
14A TELOK BLANGAH CRES,Redhill,1.0894642431750057,5,Redhill,1.0894642431750057,5,0
55 TELOK BLANGAH DR,Telok Blangah,0.6170178130574103,4,Telok Blangah,0.6170178130574103,4,0
109B DEPOT RD,Telok Blangah,0.6995128578723071,4,Telok Blangah,0.6995128578723071,4,0
3 DELTA AVE,Great World,0.552676253420804,8,Great World,0.552676253420804,8,0
50 TELOK BLANGAH DR,Telok Blangah,0.4440507918151237,4,Telok Blangah,0.4440507918151237,4,0
88 TELOK BLANGAH HTS,Telok Blangah,0.2941709366527608,4,Telok Blangah,0.2941709366527608,4,0
11 CANTONMENT CL,Maxwell,0.8038294437829202,10,Maxwell,0.8038294437829202,10,0
115 BT PURMEI RD,Tiong Bahru,1.316585157961219,6,Tiong Bahru,1.316585157961219,6,0
118D JLN MEMBINA,Tiong Bahru,0.865101658964121,6,Tiong Bahru,0.865101658964121,6,0
5 DELTA AVE,Great World,0.5056102471244556,8,Great World,0.5056102471244556,8,0
39 TELOK BLANGAH RISE,HarbourFront,0.8961607408797717,4,HarbourFront,0.8961607408797717,4,0
17 CANTONMENT CL,Maxwell,0.8166752538225859,9,Maxwell,0.8166752538225859,9,0
