,SEARCHVAL,BLK_NO,ROAD_NAME,BUILDING,ADDRESS,POSTAL,X,Y,LATITUDE,LONGITUDE,LONGTITUDE,address
84,LABRADOR NATURE RESERVE,,LABRADOR VILLA ROAD,LABRADOR NATURE RESERVE,LABRADOR VILLA ROAD LABRADOR NATURE RESERVE,NIL,24549.5195680549,27613.9195230082,1.26600479004724,103.802314870313,103.802314870313,Labrador Nature Reserve
85,LABRADOR PARK MRT STATION,701,TELOK BLANGAH ROAD,LABRADOR PARK MRT STATION,701 TELOK BLANGAH ROAD LABRADOR PARK MRT STATION SINGAPORE 109029,109029,24672.1010278082,28317.5716898218,1.27236838626952,103.803416232089,103.803416232089,Labrador Park
86,LABRADOR PARK MRT STATION (CC27),701,TELOK BLANGAH ROAD,LABRADOR PARK MRT STATION (CC27),701 TELOK BLANGAH ROAD LABRADOR PARK MRT STATION (CC27) SINGAPORE 109029,109029,24584.7750495933,28304.9440988898,1.27225417749656,103.802631578766,103.802631578766,Labrador Park
87,UOB LABRADOR PARK MRT CIRCLE LINE STATION,701,TELOK BLANGAH ROAD,UOB LABRADOR PARK MRT CIRCLE LINE STATION,701 TELOK BLANGAH ROAD UOB LABRADOR PARK MRT CIRCLE LINE STATION SINGAPORE 109029,109029,24597.3428915245,28301.944390364,1.2722270505362,103.802744505566,103.802744505566,Labrador Park
88,LABRADOR PARK MRT STATION EXIT A,,NIL,LABRADOR PARK MRT STATION EXIT A,LABRADOR PARK MRT STATION EXIT A,NIL,24554.6213880507,28289.2643450163,1.27211237205243,103.8023606392,103.8023606392,Labrador Park
89,LABRADOR NATURE PARK,,NIL,LABRADOR NATURE PARK,LABRADOR NATURE PARK,NIL,24729.2494933093,27373.6450644806,1.26383185104025,103.80392982751,103.80392982751,Labrador Park
90,LOWER SELETAR RESERVOIR PARK,,NIL,LOWER SELETAR RESERVOIR PARK,LOWER SELETAR RESERVOIR PARK,NIL,27763.6409822367,43497.4193016533,1.40964971263737,103.831194690909,103.831194690909,Lower Seletar Reservoir Park
91,MACRITCHIE RESERVOIR PARK,,NIL,MACRITCHIE RESERVOIR PARK,MACRITCHIE RESERVOIR PARK,NIL,28030.2531873323,35964.3150995951,1.34152301286138,103.833590421997,103.833590421997,MacRitchie Reservoir Park
92,MARSILING ADMIRALTY PARK,201,MARSILING DRIVE,MARSILING ADMIRALTY PARK,201 MARSILING DRIVE MARSILING ADMIRALTY PARK SINGAPORE 730201,730201,21558.6278935345,47152.0607692488,1.44270022874362,103.775436532502,103.775436532502,Marsiling Park
93,MARSILING ADMIRALTY PARK,202,MARSILING DRIVE,MARSILING ADMIRALTY PARK,202 MARSILING DRIVE MARSILING ADMIRALTY PARK SINGAPORE 730202,730202,21528.386999662,47201.9289674293,1.44315121142693,103.775164777049,103.775164777049,Marsiling Park
