flat,park,park_dist,num_park_2km
61 NEW UPP CHANGI RD,East Coast Park,2.1473474808568906,0
94E BEDOK NTH AVE 4,Bedok Town Park,2.0687964161062093,0
640 BEDOK RESERVOIR RD,Bedok Town Park,1.952545986820081,1
195 BISHAN ST 13,Toa Payoh Town Park,1.997180904511646,1
264 BISHAN ST 24,Bishan-Ang Mo Kio Park,0.9641153532158722,3
197 BISHAN ST 13,Toa Payoh Town Park,2.073714169620435,0
405 SIN MING AVE,Bishan-Ang Mo Kio Park,0.30947424133437396,3
309 SHUNFU RD,MacRitchie Reservoir Park,1.129466299641514,2
203 BISHAN ST 23,Bishan-Ang Mo Kio Park,1.7097954470769157,2
238 BISHAN ST 22,Bishan-Ang Mo Kio Park,1.1110665332767107,3
425 BT BATOK WEST AVE 2,Bukit Batok Town Park,1.2597410248762553,1
267 BT BATOK EAST AVE 4,Bukit Batok Nature Park,0.5711675452729371,3
181 BT BATOK WEST AVE 8,Chinese Garden,1.2433809993474287,3
280 BT BATOK EAST AVE 3,Bukit Batok Nature Park,0.8612052885341204,2
419 BT BATOK WEST AVE 2,Bukit Batok Town Park,1.1654690857439762,1
207 BT BATOK ST 21,Bukit Batok Town Park,1.4380798420821304,3
531 BT BATOK ST 51,Bukit Batok Town Park,0.6086704658525433,2
108 BT BATOK WEST AVE 6,Bukit Batok Town Park,1.5197965075775963,2
290E BT BATOK ST 24,Bukit Batok Nature Park,0.901423614358709,2
190 BT BATOK WEST AVE 6,Chinese Garden,1.5180509180393285,2
354 BT BATOK ST 31,Bukit Batok Town Park,0.7892418257421017,1
218 BT BATOK ST 21,Bukit Batok Town Park,1.1497088652673613,2
288F BT BATOK ST 25,Bukit Batok Nature Park,0.7724681507765387,2
148 SILAT AVE,Pearl's Hill City Park,1.2084343113685085,4
130 KIM TIAN RD,Tiong Bahru Park,0.9238946695943118,4
47 LENGKOK BAHRU,Telok Blangah Hill Park,0.9295591910049045,5
20 TIONG BAHRU RD,Pearl's Hill City Park,0.7362919343795173,7
17 TELOK BLANGAH CRES,Mount Faber Park,0.550814989252219,4
74 TELOK BLANGAH HTS,The Southern Ridges,0.41185688034499085,5
88 REDHILL CL,Tiong Bahru Park,0.6998978186538022,4
48 TELOK BLANGAH DR,The Southern Ridges,0.653861900355769,5
68 REDHILL CL,Tiong Bahru Park,0.9664734726026583,4
125 KIM TIAN RD,Tiong Bahru Park,0.5637602436723536,4
27B JLN MEMBINA,Tiong Bahru Park,0.49523572153231993,5
240 BT PANJANG RING RD,Zhenghua Park,1.4772427696273018,2
210 PETIR RD,Zhenghua Park,0.7177623865040617,2
477 SEGAR RD,Zhenghua Park,2.4163274222744207,0
110 GANGSA RD,Zhenghua Park,1.5668908200647005,2
234 BT PANJANG RING RD,Zhenghua Park,1.367734663009397,2
120 PENDING RD,Zhenghua Park,1.400737141242774,2
422 FAJAR RD,Zhenghua Park,2.1079201360338167,0
32 NEW MKT RD,Pearl's Hill City Park,0.4308821813376272,10
635 VEERASAMY RD,Dhoby Ghaut Green,1.3432432340581177,5
634 VEERASAMY RD,Dhoby Ghaut Green,1.2944435873307087,7
516 CHOA CHU KANG ST 51,Choa Chu Kang Park,0.6033528620842719,1
416 CHOA CHU KANG AVE 4,Choa Chu Kang Park,1.2347032980658679,1
232 CHOA CHU KANG CTRL,Choa Chu Kang Park,1.3015367338822017,1
228 CHOA CHU KANG CTRL,Choa Chu Kang Park,1.2737121843909518,1
457 CHOA CHU KANG AVE 4,Choa Chu Kang Park,2.0564623790043197,0
678 CHOA CHU KANG CRES,Choa Chu Kang Park,1.1715314274863706,1
679 CHOA CHU KANG CRES,Choa Chu Kang Park,1.2351895517560172,1
274 CHOA CHU KANG AVE 2,Choa Chu Kang Park,1.567678696731514,1
105 CLEMENTI ST 12,West Coast Park,1.7438011982818558,1
320 CLEMENTI AVE 4,West Coast Park,1.1374528478932715,2
204 CLEMENTI AVE 6,West Coast Park,0.983843302147968,1
9 HAIG RD,Kallang Riverside Park,3.187820738374467,0
3 HAIG RD,Kallang Riverside Park,3.271017721424174,0
346 UBI AVE 1,Bedok Town Park,2.689716812071015,0
327 UBI AVE 1,Bedok Town Park,2.204011835113716,0
42 CASSIA CRES,Kallang Riverside Park,2.0418133263855225,0
11 HAIG RD,Kallang Riverside Park,3.26113826585062,0
120 PAYA LEBAR WAY,Kallang Riverside Park,2.4587022728609433,0
246 HOUGANG ST 22,Japanese Cemetery Park,1.7686610732846453,1
626 HOUGANG AVE 8,Japanese Cemetery Park,0.7653569298613049,2
644 HOUGANG AVE 8,Japanese Cemetery Park,0.8269546102749341,2
711 HOUGANG AVE 2,Japanese Cemetery Park,1.2076604388167262,2
618 HOUGANG AVE 8,Japanese Cemetery Park,0.9239099929414832,2
513 HOUGANG AVE 10,Punggol Park,0.9645009357472634,2
938 HOUGANG ST 92,Japanese Cemetery Park,1.0351566954811418,2
456 HOUGANG AVE 10,Punggol Park,0.11341924236424608,2
978C BUANGKOK CRES,Japanese Cemetery Park,1.635516837790364,2
572 HOUGANG ST 51,Punggol Park,0.9775448598744355,2
920 HOUGANG ST 91,Punggol Park,1.3581387664979696,2
710 HOUGANG AVE 2,Japanese Cemetery Park,1.2271041754600438,2
942 HOUGANG ST 92,Japanese Cemetery Park,0.959389487496109,2
830 HOUGANG CTRL,Punggol Park,1.0154472767378726,2
838 HOUGANG CTRL,Punggol Park,1.0222144648264144,2
699A HOUGANG ST 52,Punggol Park,0.8265893268781616,2
656 HOUGANG AVE 8,Japanese Cemetery Park,1.020392713998902,2
712 HOUGANG AVE 2,Japanese Cemetery Park,1.1609214052294399,2
145 LOR AH SOO,Japanese Cemetery Park,1.6818989282339996,1
633 HOUGANG AVE 8,Japanese Cemetery Park,0.561436303014174,1
850 HOUGANG CTRL,Punggol Park,0.9406119130066887,2
851 HOUGANG CTRL,Punggol Park,0.8861552775728089,2
412 PANDAN GDNS,West Coast Park,0.9206920151365241,1
318 JURONG EAST ST 31,Chinese Garden,0.6316451171434813,2
408 PANDAN GDNS,West Coast Park,0.7045834676758478,1
30 TEBAN GDNS RD,West Coast Park,1.8219486381872199,1
401 PANDAN GDNS,West Coast Park,0.622158132112872,1
228 JURONG EAST ST 21,Chinese Garden,0.3938562266285267,2
238 JURONG EAST ST 21,Chinese Garden,0.8838900755927037,2
107 JURONG EAST ST 13,Chinese Garden,0.7743279824576631,2
491 JURONG WEST AVE 1,Chinese Garden,1.0837338566267485,2
525 JURONG WEST ST 52,Jurong Central Park,1.38261059943421,3
530 JURONG WEST ST 52,Jurong Central Park,1.4259518162619582,2
855 JURONG WEST ST 81,Jurong Central Park,1.6290916742608115,1
832 JURONG WEST ST 81,Jurong Central Park,1.5574549290700646,1
734 JURONG WEST ST 73,Jurong Central Park,1.1544654301881019,1
423 JURONG WEST AVE 1,Chinese Garden,1.2545356146878823,2
260 BOON LAY DR,Jurong Central Park,0.7724258277455957,1
650C JURONG WEST ST 61,Jurong Central Park,1.2843315278839673,1
662A JURONG WEST ST 64,Jurong Central Park,0.592424951418838,1
810 JURONG WEST ST 81,Jurong Central Park,1.691296882766553,1
349 CORPORATION DR,Japanese Garden,1.0824700090301087,3
988A JURONG WEST ST 93,Jurong Central Park,1.3814056067124745,1
268A BOON LAY DR,Jurong Central Park,1.0920838092777718,1
664C JURONG WEST ST 64,Jurong Central Park,0.5305628964845757,1
654A JURONG WEST ST 61,Jurong Central Park,1.0942626094033197,1
556 JURONG WEST ST 42,Jurong Central Park,2.040739848181447,0
830A JURONG WEST ST 81,Jurong Central Park,1.7180975123835318,1
517A JURONG WEST ST 52,Japanese Garden,1.1213896955060676,3
517E JURONG WEST ST 52,Japanese Garden,1.280985599893573,3
20 ST. GEORGE'S RD,Toa Payoh Town Park,1.7831582177268364,1
23 ST. GEORGE'S RD,Toa Payoh Town Park,1.7930686278654073,1
84 WHAMPOA DR,Toa Payoh Town Park,1.3005020276854087,1
38 UPP BOON KENG RD,Kallang Riverside Park,1.3637145890812794,1
102 JLN DUSUN,Toa Payoh Town Park,0.5079631215180885,2
114 WHAMPOA RD,Toa Payoh Town Park,1.2083298242595348,1
54 JLN MA'MOR,Toa Payoh Town Park,0.965646780908095,1
46 MARINE CRES,East Coast Park,1.8627996467373638,1
406 PASIR RIS DR 6,Pasir Ris Town Park,0.41081721225463713,2
641 PASIR RIS DR 1,Pasir Ris Town Park,1.52969973143604,4
757 PASIR RIS ST 71,Pasir Ris Park,1.4706756207054987,1
722 PASIR RIS ST 72,Pasir Ris Park,1.2615902097957623,1
483 PASIR RIS DR 4,Pasir Ris Town Park,0.8896720342648896,2
233 PASIR RIS DR 4,Pasir Ris Town Park,1.0913198715758274,2
146 PASIR RIS ST 11,Pasir Ris Town Park,1.2711370018492867,3
109 PASIR RIS ST 11,Pasir Ris Town Park,0.5206425399579899,3
632 PASIR RIS DR 3,Pasir Ris Town Park,1.607712256339855,3
611 ELIAS RD,Pasir Ris Town Park,1.1707836852472473,3
765 PASIR RIS ST 71,Pasir Ris Park,1.5610781887309808,1
567 PASIR RIS ST 51,Pasir Ris Town Park,0.4641253218075386,3
772 PASIR RIS ST 71,Pasir Ris Town Park,1.7742584712316631,4
569 PASIR RIS ST 51,Pasir Ris Town Park,0.4192639616951758,3
130 PASIR RIS ST 11,Pasir Ris Town Park,0.8441375416088317,3
420 PASIR RIS DR 6,Pasir Ris Town Park,0.22612933392150678,3
603 ELIAS RD,Pasir Ris Town Park,1.1365244421372096,3
605 ELIAS RD,Pasir Ris Town Park,1.2217710464946376,2
167A PUNGGOL EAST,Pasir Ris Park,1.7045389950339347,2
632A PUNGGOL DR,Coney Island Park,1.3693558308167824,3
647 PUNGGOL CTRL,Coney Island Park,1.432922910731092,3
3 HOLLAND CL,One-north Park,0.8666604356853568,2
82 STRATHMORE AVE,Telok Blangah Hill Park,1.747456849084267,3
322 SEMBAWANG CL,Yishun Park,1.9790569698401848,1
589A MONTREAL DR,Yishun Park,1.425655219849774,2
309 CANBERRA RD,Yishun Park,1.6694145911275384,2
422 CANBERRA RD,Yishun Park,2.3245218899459457,0
504C CANBERRA LINK,Yishun Park,1.6454849793535868,2
353C ADMIRALTY DR,Yishun Park,2.019243631812608,0
185A RIVERVALE CRES,Sengkang Sculpture Park,1.1654745638669797,2
190A RIVERVALE DR,Sengkang Sculpture Park,0.6698157429378584,3
295C COMPASSVALE CRES,Sengkang Sculpture Park,0.4479088436484433,3
123A RIVERVALE DR,Punggol Park,1.1794379145590153,2
187A RIVERVALE DR,Sengkang Sculpture Park,1.0143357283753702,2
322B ANCHORVALE DR,Sengkang Sculpture Park,0.6672351987290164,3
122D RIVERVALE DR,Sengkang Sculpture Park,1.3177543223959198,2
104 RIVERVALE WALK,Punggol Park,0.7507591409535999,2
251 COMPASSVALE ST,Sengkang Sculpture Park,0.3893760747352458,4
320D ANCHORVALE DR,Sengkang Sculpture Park,0.701040663975364,3
269D COMPASSVALE LINK,Punggol Park,0.6340672595532582,3
272C SENGKANG CTRL,Punggol Park,0.7720265652379021,3
314D ANCHORVALE LINK,Sengkang Riverside Park,0.7993486419806205,3
254 SERANGOON CTRL DR,Japanese Cemetery Park,1.400976093283639,1
101 SERANGOON NTH AVE 1,Japanese Cemetery Park,0.9689149980834966,1
334 SERANGOON AVE 3,Japanese Cemetery Park,1.803020907508111,1
237 SERANGOON AVE 3,Japanese Cemetery Park,1.4836523990784223,1
535A SERANGOON NTH AVE 4,Japanese Cemetery Park,0.9498067877692999,1
290 TAMPINES ST 22,Sun Plaza Park,1.5675740669788472,2
899 TAMPINES ST 81,Sun Plaza Park,1.646934888360246,2
445 TAMPINES ST 42,Tampines Eco Green,0.6651313452314473,3
814 TAMPINES ST 81,Sun Plaza Park,1.5103646722641144,1
818 TAMPINES ST 81,Sun Plaza Park,1.4290437560677303,1
202 TAMPINES ST 21,Sun Plaza Park,1.1837593472407693,2
150 TAMPINES ST 12,Sun Plaza Park,0.8793662864809686,2
212 TAMPINES ST 23,Tampines Eco Green,1.2436970541563195,3
833 TAMPINES ST 83,Sun Plaza Park,1.4116355030424168,1
435 TAMPINES ST 43,Tampines Eco Green,0.5478690125321813,3
139 SIMEI ST 1,Sun Plaza Park,1.965658007847707,1
155 SIMEI RD,Sun Plaza Park,2.2499336992499264,0
805 TAMPINES AVE 4,Sun Plaza Park,1.576932074258064,1
163 SIMEI RD,Sun Plaza Park,2.235586537093808,0
873 TAMPINES ST 84,Sun Plaza Park,1.3933525547885093,1
896 TAMPINES ST 81,Sun Plaza Park,1.7148919026948182,2
156 SIMEI RD,Sun Plaza Park,2.2570852053199486,0
891 TAMPINES AVE 8,Sun Plaza Park,1.7628920991084276,2
138 SIMEI ST 1,Sun Plaza Park,1.9537476256395656,1
157 SIMEI RD,Sun Plaza Park,2.35389057954287,0
912 TAMPINES ST 91,Sun Plaza Park,1.157019456305393,2
946 TAMPINES AVE 4,Sun Plaza Park,0.9272749224962985,2
210 TAMPINES ST 23,Tampines Eco Green,1.2572334900678812,3
101 SIMEI ST 1,Sun Plaza Park,2.1785353953540616,0
426 TAMPINES ST 41,Tampines Eco Green,0.4655774594181434,3
332 TAMPINES ST 32,Tampines Eco Green,1.8202019629495614,2
495B TAMPINES ST 43,Tampines Eco Green,0.368483863174714,3
738 TAMPINES ST 72,Sun Plaza Park,1.12523024700253,2
895 TAMPINES ST 81,Bedok Town Park,1.8023601266379423,2
842D TAMPINES ST 82,Sun Plaza Park,1.1449833927975839,2
498L TAMPINES ST 45,Tampines Eco Green,1.0145167666094967,3
148 TAMPINES AVE 5,Sun Plaza Park,0.9291598775920563,2
56 LOR 4 TOA PAYOH,Toa Payoh Town Park,0.7671085051005806,2
126 LOR 1 TOA PAYOH,Toa Payoh Town Park,0.8607565127951745,2
113 LOR 1 TOA PAYOH,MacRitchie Reservoir Park,1.2261438236594833,2
177 TOA PAYOH CTRL,Toa Payoh Town Park,0.3847588727718616,2
18 JOO SENG RD,Japanese Cemetery Park,3.1835058982872777,0
146 POTONG PASIR AVE 1,Toa Payoh Town Park,2.1554780301937884,0
255 KIM KEAT AVE,Toa Payoh Town Park,1.1026997421686207,1
171 LOR 1 TOA PAYOH,Toa Payoh Town Park,0.5850624118186251,2
128 POTONG PASIR AVE 1,Toa Payoh Town Park,2.0439340834169295,0
801 WOODLANDS ST 81,Marsiling Park,1.1792302936840322,3
707 WOODLANDS DR 40,Admiralty Park,1.4812683725667561,1
786F WOODLANDS DR 60,Admiralty Park,0.9940577486662561,1
659 WOODLANDS RING RD,Admiralty Park,2.020956261733102,0
141 MARSILING RD,Marsiling Park,0.6169950083537198,2
370 WOODLANDS AVE 1,Marsiling Park,1.7407952548414285,1
682D WOODLANDS DR 73,Admiralty Park,1.7452770201009007,1
502A WOODLANDS DR 14,Marsiling Park,2.0493336159783215,0
531 WOODLANDS DR 14,Marsiling Park,2.3258912570079993,0
502 WOODLANDS DR 14,Marsiling Park,2.1024586805837377,0
608 WOODLANDS RING RD,Admiralty Park,1.9662307415617506,1
864 WOODLANDS ST 83,Admiralty Park,1.4566512197484305,1
798 WOODLANDS DR 72,Admiralty Park,1.4267779164435057,1
788 WOODLANDS AVE 6,Admiralty Park,1.3567450430889034,1
776 YISHUN AVE 2,Yishun Pond Park,0.8960364345683665,4
844 YISHUN ST 81,Lower Seletar Reservoir Park,0.8126864068288445,3
629 YISHUN ST 61,Yishun Pond Park,1.074376452883072,3
643 ANG MO KIO AVE 5,Ang Mo Kio Town Garden West,0.44586558792156283,3
312 ANG MO KIO AVE 3,Ang Mo Kio Town Garden East,0.5314417615860593,3
521 ANG MO KIO AVE 5,Ang Mo Kio Town Garden East,0.339987815599611,3
541 BEDOK NTH ST 3,Bedok Town Park,0.345699465114625,1
129 BEDOK RESERVOIR RD,Bedok Town Park,1.1259099433966304,1
213 BEDOK NTH ST 1,Bedok Town Park,1.4500483257080912,1
110 BEDOK RESERVOIR RD,Bedok Town Park,1.4191392724532175,1
513 BEDOK NTH AVE 2,Bedok Town Park,0.7848934185338228,1
607 BEDOK RESERVOIR RD,Bedok Town Park,1.1136308640582986,1
62 NEW UPP CHANGI RD,East Coast Park,2.1511410338007293,0
648 JLN TENAGA,Bedok Town Park,1.8869732957979786,1
711 BEDOK RESERVOIR RD,Bedok Town Park,0.2293164203348089,1
805 CHAI CHEE RD,Bedok Town Park,1.1189631835095526,1
109 LENGKONG TIGA,Bedok Town Park,1.6911652231680296,1
10F BEDOK STH AVE 2,East Coast Park,1.8736681445071106,1
108 BISHAN ST 12,MacRitchie Reservoir Park,1.640413030760676,2
188 BISHAN ST 13,Toa Payoh Town Park,2.1840653460038233,0
305 SHUNFU RD,MacRitchie Reservoir Park,1.1088161658814077,2
207 BISHAN ST 23,Bishan-Ang Mo Kio Park,1.7620400692306832,2
216 BISHAN ST 23,Ang Mo Kio Town Garden East,1.5897613251940308,2
306 SHUNFU RD,MacRitchie Reservoir Park,1.1593079322818103,2
271 BT BATOK EAST AVE 4,Bukit Batok Nature Park,0.6699521134324435,3
278 BT BATOK EAST AVE 3,Bukit Batok Nature Park,0.7921391853688541,2
131 BT BATOK WEST AVE 6,Bukit Batok Town Park,1.297141942407587,2
226 BT BATOK CTRL,Bukit Batok Town Park,1.0184717903875107,2
303 BT BATOK ST 31,Bukit Batok Town Park,0.8433020686493966,1
290A BT BATOK ST 24,Bukit Batok Nature Park,1.0504245668737962,2
281 BT BATOK EAST AVE 3,Bukit Batok Nature Park,0.8093227602754636,2
286 BT BATOK EAST AVE 3,Bukit Batok Nature Park,0.724366513855732,3
625 BT BATOK CTRL,Bukit Batok Town Park,1.0317225605226816,2
351 BT BATOK ST 34,Bukit Batok Town Park,0.8444603614686962,1
214 BT BATOK ST 21,Bukit Batok Town Park,1.1794520876100358,2
31 TELOK BLANGAH RISE,Mount Faber Park,0.054566756765173134,5
18 TAMAN HO SWEE,Tiong Bahru Park,0.7096305731039492,5
10 JLN RUMAH TINGGI,Telok Blangah Hill Park,1.0623700637543012,4
51 LENGKOK BAHRU,Telok Blangah Hill Park,0.9883960663956072,5
34 KIM CHENG ST,Pearl's Hill City Park,0.7876847445650997,5
26 TELOK BLANGAH CRES,Mount Faber Park,0.47016664711236683,5
139 JLN BT MERAH,Tiong Bahru Park,0.9473731546464549,5
117 PENDING RD,Zhenghua Park,1.5375699916543744,2
205 PETIR RD,Zhenghua Park,0.7689974040899431,2
106 GANGSA RD,Zhenghua Park,1.6289110347398754,2
226 PENDING RD,Zhenghua Park,1.0332053142477042,2
244 BT PANJANG RING RD,Zhenghua Park,1.5964600740143244,1
255 BANGKIT RD,Zhenghua Park,1.404186370273508,2
651 SENJA LINK,Choa Chu Kang Park,1.7663617440858401,1
276 BANGKIT RD,Zhenghua Park,0.9506127704047843,2
437 FAJAR RD,Zhenghua Park,1.8729205829130993,1
173 GANGSA RD,Zhenghua Park,1.8366851009208427,1
144 PETIR RD,Zhenghua Park,1.4704816658866764,2
228 PENDING RD,Zhenghua Park,1.1482224469934137,2
2 QUEEN'S RD,National Orchid Garden,0.9118508067306244,2
673A CHOA CHU KANG CRES,Choa Chu Kang Park,0.981374780990243,1
124 TECK WHYE LANE,Choa Chu Kang Park,1.3441313137471687,1
409 CHOA CHU KANG AVE 3,Choa Chu Kang Park,1.449044383281251,1
249 CHOA CHU KANG AVE 2,Choa Chu Kang Park,1.440656707503797,1
609 CHOA CHU KANG ST 62,Choa Chu Kang Park,0.9036324063675887,1
752 CHOA CHU KANG NTH 5,Choa Chu Kang Park,0.15253692478522382,1
509 CHOA CHU KANG ST 51,Choa Chu Kang Park,0.906540383393076,1
343 CHOA CHU KANG LOOP,Choa Chu Kang Park,1.0342110686794541,1
526 CHOA CHU KANG ST 51,Choa Chu Kang Park,0.7741917979386557,1
759 CHOA CHU KANG NTH 5,Choa Chu Kang Park,0.2533345537963035,1
345 CLEMENTI AVE 5,West Coast Park,1.554963664248104,2
442 CLEMENTI AVE 3,West Coast Park,1.111355949804899,2
332 CLEMENTI AVE 2,West Coast Park,1.410830900824483,2
117 CLEMENTI ST 13,West Coast Park,1.9487107418120193,1
36 CASSIA CRES,Kallang Riverside Park,1.8856200106791383,1
319 UBI AVE 1,Bedok Town Park,2.194348258402638,0
51 SIMS DR,Kallang Riverside Park,1.5455675124164865,1
28 CASSIA CRES,Kallang Riverside Park,1.7026977029962596,1
683 HOUGANG AVE 8,Punggol Park,1.203695707927555,2
685 HOUGANG ST 61,Punggol Park,1.1825945584340491,2
301 HOUGANG AVE 5,Punggol Park,1.1298547532346215,2
607 HOUGANG AVE 4,Japanese Cemetery Park,1.1582346470154012,2
512 HOUGANG AVE 10,Punggol Park,1.10998836499462,2
447 HOUGANG AVE 10,Punggol Park,0.25764083479180105,2
981A BUANGKOK CRES,Japanese Cemetery Park,1.7266467186058536,2
537 HOUGANG ST 52,Punggol Park,0.7264428916783486,2
552 HOUGANG ST 51,Punggol Park,0.6648771069995044,2
326 HOUGANG AVE 7,Punggol Park,1.0975876120268044,1
544 HOUGANG AVE 8,Punggol Park,0.49108781779312827,2
461 HOUGANG AVE 10,Punggol Park,0.581462255577087,1
627 HOUGANG AVE 8,Japanese Cemetery Park,0.695484543846204,2
946 HOUGANG ST 92,Japanese Cemetery Park,1.1339281317713077,2
360 HOUGANG AVE 5,Punggol Park,0.9218871059991128,1
429 HOUGANG AVE 6,Punggol Park,0.3776863964356133,1
48 TEBAN GDNS RD,West Coast Park,1.7175007030116407,1
35 TEBAN GDNS RD,West Coast Park,1.4056486771181513,1
409 PANDAN GDNS,West Coast Park,0.8682274793425384,1
64 TEBAN GDNS RD,West Coast Park,1.759366946780226,1
406 PANDAN GDNS,West Coast Park,0.6709708697172639,1
240 JURONG EAST ST 21,Chinese Garden,0.9886888915765226,2
310 JURONG EAST ST 32,Chinese Garden,0.6693452445004783,2
309 JURONG EAST ST 32,Chinese Garden,0.6018986662736576,2
276 TOH GUAN RD,Chinese Garden,1.64067291453723,1
226 JURONG EAST ST 21,Chinese Garden,0.35480123355321536,2
336 JURONG EAST AVE 1,Chinese Garden,0.914150810428556,2
327 JURONG EAST ST 31,Chinese Garden,0.8609448145060391,2
106 JURONG EAST ST 13,Chinese Garden,0.7768167720317489,2
285A TOH GUAN RD,Chinese Garden,1.5526719781083849,2
114 HO CHING RD,Japanese Garden,0.7894695895675946,3
507 JURONG WEST ST 52,Japanese Garden,1.6286162038824072,3
459 JURONG WEST ST 41,Japanese Garden,1.5550418553824443,3
733 JURONG WEST ST 73,Jurong Central Park,1.1898654814113763,1
541 JURONG WEST AVE 1,Jurong Central Park,1.7124014989517693,2
713 JURONG WEST ST 71,Jurong Central Park,1.4551875040845437,1
330 TAH CHING RD,Japanese Garden,0.5628026165970433,3
667C JURONG WEST ST 65,Jurong Central Park,0.710545031557049,1
986B JURONG WEST ST 93,Jurong Central Park,1.3830999405787765,1
444 JURONG WEST AVE 1,Japanese Garden,1.7996092403065296,3
988B JURONG WEST ST 93,Jurong Central Park,1.3664853958587737,1
988C JURONG WEST ST 93,Jurong Central Park,1.3767308875327582,1
329 TAH CHING RD,Japanese Garden,0.6019531554703493,3
326 TAH CHING RD,Japanese Garden,0.7915941355044156,3
604 JURONG WEST ST 62,Jurong Central Park,0.8745364233500296,1
335 KANG CHING RD,Japanese Garden,0.6583420808073613,3
333 KANG CHING RD,Japanese Garden,0.6462183083473135,3
3 BEACH RD,Kallang Riverside Park,0.48449179448839974,3
45 BENDEMEER RD,Kallang Riverside Park,1.6938245416987718,1
463 CRAWFORD LANE,Kallang Riverside Park,0.7527409851919431,4
15 BEACH RD,Kallang Riverside Park,0.719746960659245,5
112 MCNAIR RD,Toa Payoh Town Park,1.6216093063314616,2
28 BENDEMEER RD,Kallang Riverside Park,1.3890385840089576,1
111 WHAMPOA RD,Toa Payoh Town Park,1.0196698246311264,1
110 WHAMPOA RD,Toa Payoh Town Park,0.9788463603873743,1
56 JLN MA'MOR,Toa Payoh Town Park,1.0110289998263615,1
106 TOWNER RD,Kallang Riverside Park,1.7292127379766704,2
8 MARINE TER,East Coast Park,1.4973323820705537,1
19 MARINE TER,East Coast Park,1.6090968800711043,1
13 MARINE TER,East Coast Park,1.5629292617180408,1
117 PASIR RIS ST 11,Pasir Ris Town Park,0.4738373050456576,3
275 PASIR RIS ST 21,Pasir Ris Town Park,1.591204164301809,2
